frame,NOSE_x,NOSE_y,NOSE_z,NOSE_vis,L_SHOULDER_x,L_SHOULDER_y,L_SHOULDER_z,L_SHOULDER_vis,R_SHOULDER_x,R_SHOULDER_y,R_SHOULDER_z,R_SHOULDER_vis,L_ELBOW_x,L_ELBOW_y,L_ELBOW_z,L_ELBOW_vis,R_ELBOW_x,R_ELBOW_y,R_ELBOW_z,R_ELBOW_vis,L_WRIST_x,L_WRIST_y,L_WRIST_z,L_WRIST_vis,R_WRIST_x,R_WRIST_y,R_WRIST_z,R_WRIST_vis,L_HIP_x,L_HIP_y,L_HIP_z,L_HIP_vis,R_HIP_x,R_HIP_y,R_HIP_z,R_HIP_vis,L_KNEE_x,L_KNEE_y,L_KNEE_z,L_KNEE_vis,R_KNEE_x,R_KNEE_y,R_KNEE_z,R_KNEE_vis,L_ANKLE_x,L_ANKLE_y,L_ANKLE_z,L_ANKLE_vis,R_ANKLE_x,R_ANKLE_y,R_ANKLE_z,R_ANKLE_vis
0,0.4322986602783203,0.1224572360515594,-0.1509036719799041,0.9985836148262024,0.3900083899497986,0.2082756459712982,0.5945484042167664,0.9992894530296326,0.31875908374786377,0.20571169257164,-0.8993959426879883,0.9998986721038818,0.6594902276992798,0.2201817482709884,0.2938790023326874,0.0266070663928985,0.5249315202236176,0.3240050077438354,-0.9122902750968932,0.9290120005607604,0.8168648481369019,0.2198649793863296,0.030595988035202,0.1474434286355972,0.659770667552948,0.2373051196336746,-0.4406682550907135,0.7369354963302612,0.4390706419944763,0.4799101948738098,0.4702393114566803,0.9987927079200744,0.327955961227417,0.4865881204605102,-0.4704400300979614,0.9991153478622437,0.7378973364830017,0.4987061321735382,0.3744018971920013,0.4121263921260834,0.4192734360694885,0.6817636489868164,-0.4740957021713257,0.824052631855011,0.7360478639602661,0.7832863926887512,0.731529712677002,0.54390549659729,0.3850507140159607,0.8968081474304199,-0.3261494636535644,0.875060498714447
1,0.4043636918067932,0.1240994408726692,-0.1566606909036636,0.9979742169380188,0.3134230375289917,0.2045538872480392,0.5460885167121887,0.999074161052704,0.2874296307563782,0.2074847668409347,-0.9339889287948608,0.9998278617858888,0.6594902276992798,0.2201817482709884,0.2938790023326874,0.0333993583917617,0.5059642195701599,0.3208926320075989,-0.951362371444702,0.9321240782737732,0.8168648481369019,0.2198649793863296,0.030595988035202,0.1604731976985931,0.5943723022937775,0.2244705557823181,-0.3698170781135559,0.7540550231933594,0.36217188835144043,0.4804469048976898,0.4782192707061767,0.9985195994377136,0.30569517612457275,0.490139901638031,-0.4782220423221588,0.9988150596618652,0.7378973364830017,0.4987061321735382,0.3744018971920013,0.4577504694461822,0.3768429756164551,0.682242214679718,-0.4649472534656524,0.839280366897583,0.7602783143520356,0.7472528219223022,0.8815130591392517,0.5843737721443176,0.346610963344574,0.895471453666687,-0.3516517877578735,0.8863620758056641
2,0.36541110277175903,0.1273239105939865,-0.1249583438038826,0.997986614704132,0.29648011922836304,0.2042974531650543,0.5679839253425598,0.9990241527557372,0.25300025939941406,0.208636537194252,-0.7495487928390503,0.9998142123222352,0.6594902276992798,0.2201817482709884,0.2938790023326874,0.0504300966858863,0.4486759305000305,0.3122777938842773,-0.7421911954879761,0.9376702308654784,0.8168648481369019,0.2198649793863296,0.030595988035202,0.1919721812009811,0.5385633409023285,0.2055606991052627,-0.2333123534917831,0.7752269506454468,0.32272541522979736,0.4768790900707245,0.4166363477706909,0.9984432458877563,0.26342880725860596,0.4897783994674682,-0.4166421592235565,0.9987326860427856,0.7378973364830017,0.4987061321735382,0.3744018971920013,0.5021680593490601,0.341566801071167,0.6796202063560486,-0.4874596297740936,0.8543562293052673,0.7680232226848603,0.7103669047355652,0.5443117022514343,0.6211869716644287,0.3112073540687561,0.895581066608429,-0.5517692565917969,0.8970054984092712
3,0.3468083143234253,0.1290717422962188,-0.2591550350189209,0.9981210231781006,0.2939830422401428,0.2043914645910263,0.5402655601501465,0.9990031719207764,0.23390507698059082,0.2104601413011551,-0.6873738765716553,0.9998143911361694,0.6594902276992798,0.2201817482709884,0.2938790023326874,0.069876879453659,0.43629997968673706,0.3124893307685852,-0.6954028606414795,0.9428484439849854,0.8168648481369019,0.2198649793863296,0.030595988035202,0.2164147496223449,0.5173114836215973,0.2074826955795288,-0.2738716602325439,0.795049786567688,0.31713229417800903,0.4751342833042145,0.3870463967323303,0.9985233545303344,0.2475574016571045,0.4896741807460785,-0.3871380686759949,0.9987918138504028,0.6948308646678925,0.4990943372249603,0.321093738079071,0.5465117692947388,0.3256686329841614,0.6792489290237427,-0.4153878390789032,0.8683587908744812,0.7414132654666901,0.7004815340042114,0.5068199038505554,0.6562246680259705,0.2918786406517029,0.8939884305000305,-0.3941721022129059,0.9068974852561952
4,0.33607548475265503,0.1369983553886413,-0.1214022263884544,0.9981763958930968,0.28482985496520996,0.2065033018589019,0.5327644348144531,0.9989725947380066,0.22022080421447754,0.2119304090738296,-0.6006962656974792,0.9998129606246948,0.6594902276992798,0.2201817482709884,0.2938790023326874,0.0974391475319862,0.4163817763328552,0.3041956126689911,-0.6337931752204895,0.9475132822990416,0.8168648481369019,0.2198649793863296,0.030595988035202,0.2505674660205841,0.5030603408813477,0.2010041922330856,-0.2777104079723358,0.8116790056228638,0.3116106390953064,0.467732161283493,0.3617364466190338,0.9985942840576172,0.24161094427108765,0.486138105392456,-0.3618325889110565,0.9988484382629396,0.6488789021968842,0.4637761116027832,0.1722928583621978,0.5791304111480713,0.3082941770553589,0.6793426871299744,-0.4961826205253601,0.8810738325119019,0.7468450367450714,0.6679646372795105,0.3035343885421753,0.6840819120407104,0.2789570093154907,0.8940880298614502,-0.6108199954032898,0.9158263206481934
5,0.3363685607910156,0.1394364684820175,-0.1808594316244125,0.9981110095977784,0.28508007526397705,0.2065305262804031,0.4792229831218719,0.9988926649093628,0.20667272806167603,0.2119476348161697,-0.5950989723205566,0.9998123645782472,0.6594902276992798,0.2201817482709884,0.2938790023326874,0.1138039752840995,0.39245039224624634,0.2965587675571441,-0.6940903067588806,0.9519475698471068,0.8168648481369019,0.2198649793863296,0.030595988035202,0.2802071571350097,0.47623205184936523,0.1886438280344009,-0.4417549073696136,0.8283669352531433,0.3034833073616028,0.4659261107444763,0.3473193645477295,0.9986083507537842,0.2276706099510193,0.485095739364624,-0.347331702709198,0.9988769888877868,0.619208961725235,0.435461550951004,0.1698229014873504,0.5969009399414062,0.29663485288619995,0.6795581579208374,-0.5353796482086182,0.8924676775932312,0.7458770871162415,0.6218206882476807,0.3613594770431518,0.7042849659919739,0.26715290546417236,0.8940988183021545,-0.6551371812820435,0.923872411251068
6,0.3380746841430664,0.1428620964288711,-0.1456136852502823,0.9980686902999878,0.28068864345550537,0.205525055527687,0.4518396854400635,0.9987728595733644,0.19050735235214233,0.2114994674921035,-0.560717761516571,0.9998051524162292,0.6594902276992798,0.2201817482709884,0.2938790023326874,0.1215854883193969,0.38745594024658203,0.282605916261673,-0.6711445450782776,0.9557637572288512,0.8168648481369019,0.2198649793863296,0.030595988035202,0.2968442440032959,0.46665817499160767,0.1705500185489654,-0.4211235046386719,0.8435912132263184,0.3096836805343628,0.4561322331428528,0.2985583841800689,0.9984498023986816,0.22307127714157104,0.4819155931472778,-0.2985049486160278,0.9987868666648864,0.5775924324989319,0.3750724196434021,-0.2352153360843658,0.6137318015098572,0.2984875440597534,0.6730701327323914,-0.504891574382782,0.9014030694961548,0.7445829212665558,0.5594629645347595,-0.3196472525596618,0.7168073654174805,0.2545188069343567,0.8921736478805542,-0.5910401940345764,0.929899036884308
7,0.3301181197166443,0.1415220350027084,-0.1770893186330795,0.9981092810630798,0.2782907485961914,0.206263318657875,0.4269391894340515,0.9987407922744752,0.1965448260307312,0.2108067721128463,-0.5601024031639099,0.999808430671692,0.6594902276992798,0.2201817482709884,0.2938790023326874,0.1243277490139007,0.3946644067764282,0.277804434299469,-0.6529536843299866,0.9591381549835204,0.8168648481369019,0.2198649793863296,0.030595988035202,0.317135751247406,0.4591585397720337,0.1583462059497833,-0.3517303764820099,0.8572671413421631,0.3037424087524414,0.4521898031234741,0.291023313999176,0.9982758164405824,0.2261868119239807,0.4797524809837341,-0.2910687923431396,0.9986881613731384,0.551112949848175,0.3424681723117828,-0.0571056045591831,0.610834002494812,0.2971292734146118,0.6708350777626038,-0.4894667863845825,0.9097872972488404,0.7390109598636627,0.5246978998184204,-0.0620139427483081,0.7227752804756165,0.24365735054016113,0.891468346118927,-0.5790377855300903,0.935762107372284
8,0.3218422532081604,0.1407083719968795,-0.1820926517248153,0.9981785416603088,0.27004462480545044,0.2111094146966934,0.3522946536540985,0.9986490607261658,0.21183407306671143,0.2144083231687545,-0.5791559219360352,0.9997947216033936,0.6594902276992798,0.2201817482709884,0.2938790023326874,0.126619666814804,0.4182453751564026,0.2808820009231567,-0.6442646384239197,0.9605329632759094,0.8168648481369019,0.2198649793863296,0.030595988035202,0.3238071501255035,0.48298919200897217,0.1622462123632431,-0.3391920924186706,0.8667905926704407,0.30126023292541504,0.4513365924358368,0.2817889153957367,0.9980930685997008,0.23288846015930176,0.4799481630325317,-0.2818301320075989,0.998576045036316,0.536857396364212,0.3212083876132965,0.0263793040066957,0.6189388632774353,0.29910850524902344,0.6717581748962402,-0.463918387889862,0.9179608225822448,0.7275300323963165,0.5065551996231079,0.0375007987022399,0.7327989935874939,0.2423926591873169,0.8901008367538452,-0.5180777311325073,0.941489279270172
9,0.32020533084869385,0.140423372387886,-0.1677954941987991,0.9982671141624452,0.27449601888656616,0.2111637890338897,0.3399229943752289,0.9985702633857728,0.21438586711883545,0.2154478430747985,-0.5734867453575134,0.9997878074645996,0.6594902276992798,0.2201817482709884,0.2938790023326874,0.1274991482496261,0.41839921474456787,0.2820991575717926,-0.641097366809845,0.961862087249756,0.8168648481369019,0.2198649793863296,0.030595988035202,0.3259323835372925,0.4818693995475769,0.1640011668205261,-0.3375497758388519,0.87567138671875,0.3022092580795288,0.4510455131530761,0.2688643634319305,0.9979587197303772,0.237018883228302,0.4801221191883087,-0.2689155638217926,0.998505473136902,0.5361530482769012,0.3227455615997314,0.0414464175701141,0.6295492053031921,0.29843658208847046,0.672387421131134,-0.4193239212036133,0.9252713918685912,0.7250069081783295,0.5068058371543884,0.1050432175397872,0.7448060512542725,0.2438359260559082,0.8892031311988831,-0.4924954771995544,0.9466872811317444
10,0.332370400428772,0.1401944607496261,-0.219398632645607,0.998159885406494,0.28552961349487305,0.2111578583717346,0.3488413989543915,0.9983913898468018,0.202592670917511,0.2145774960517883,-0.5807832479476929,0.9997742772102356,0.6594902276992798,0.2201817482709884,0.2938790023326874,0.12968210875988,0.40000736713409424,0.2795605957508087,-0.6633386611938477,0.9628921747207642,0.8168648481369019,0.2198649793863296,0.030595988035202,0.3306643962860107,0.4712491035461426,0.1589032858610153,-0.380088210105896,0.8836205005645752,0.30819302797317505,0.4496970474720001,0.2654345035552978,0.9979413747787476,0.23906481266021729,0.4791366755962372,-0.265519767999649,0.9985132217407228,0.5250490307807922,0.3124179244041443,0.0346207879483699,0.6380179524421692,0.30274492502212524,0.6722845435142517,-0.3873261213302612,0.9314867854118348,0.7171281278133392,0.4994746744632721,0.110506422817707,0.7559547424316406,0.24932479858398438,0.8878548741340637,-0.4612706899642944,0.9512884616851808
11,0.3012397885322571,0.1401295363903045,-0.2774132788181305,0.9983023405075072,0.2789599299430847,0.211432859301567,0.3612430691719055,0.9983808398246764,0.19033855199813843,0.2181746810674667,-0.6024844646453857,0.9997578263282776,0.6594902276992798,0.2201817482709884,0.2938790023326874,0.1321272552013397,0.40717679262161255,0.2791881263256073,-0.6890969276428223,0.9641935229301452,0.8168648481369019,0.2198649793863296,0.030595988035202,0.352383553981781,0.44954752922058105,0.1617015898227691,-0.3774707317352295,0.892051637172699,0.30671149492263794,0.4510346949100494,0.2721007764339447,0.997969090938568,0.20840376615524292,0.4792111217975616,-0.2719888687133789,0.9985204339027404,0.5256586372852325,0.313009649515152,-0.2282375693321228,0.6650559902191162,0.2742840051651001,0.6723979115486145,-0.3553933203220367,0.9376255869865416,0.7022030353546143,0.5074489712715149,-0.2178070247173309,0.7735562920570374,0.238247811794281,0.8880655169487,-0.3384933173656463,0.9557052850723268
12,0.3560316562652588,0.1407475024461746,-0.4052143692970276,0.9983030557632446,0.37186431884765625,0.2132281213998794,0.3371958434581756,0.9984362721443176,0.18385350704193115,0.2190434336662292,-0.6383739709854126,0.9997662305831908,0.6594902276992798,0.2201817482709884,0.2938790023326874,0.131695806980133,0.3639024496078491,0.3082880973815918,-0.6828816533088684,0.9645591378211976,0.8168648481369019,0.2198649793863296,0.030595988035202,0.3970364928245544,0.514813095331192,0.200483813881874,-0.4002412259578705,0.8996301889419556,0.39082127809524536,0.4508953988552093,0.3110300600528717,0.9980432391166688,0.28026944398880005,0.4792487025260925,-0.3111216127872467,0.9985812306404114,0.6290610730648041,0.3252063691616058,-0.0910281538963317,0.6656266450881958,0.34968405961990356,0.672645092010498,-0.3816995620727539,0.9421112537384032,0.6649318039417267,0.5231860876083374,-0.0210685897618532,0.7823964357376099,0.26830101013183594,0.8881255388259888,-0.3951225876808166,0.9595052003860474
13,0.40157443284988403,0.1406850963830948,-0.3702027499675751,0.9983227252960204,0.4174419045448303,0.2191647589206695,0.3508975505828857,0.9984881281852722,0.19608908891677856,0.2193871587514877,-0.6534522175788879,0.9997828006744384,0.6594902276992798,0.2201817482709884,0.2938790023326874,0.1257514655590057,0.36109381914138794,0.3260901570320129,-0.7500693202018738,0.9655659198760986,0.8168648481369019,0.2198649793863296,0.030595988035202,0.4197782576084137,0.5369547009468079,0.2309615463018417,-0.5878815054893494,0.907152533531189,0.42938363552093506,0.4536019563674927,0.3202995061874389,0.998153805732727,0.3111037611961365,0.4809260666370392,-0.3204121887683868,0.9986769556999208,0.6980633437633514,0.3491443991661072,-0.0422294177114963,0.6537091732025146,0.398226797580719,0.674096405506134,-0.3783258497714996,0.9452016949653624,0.6411141157150269,0.5442901253700256,0.021460773423314,0.776756227016449,0.30415958166122437,0.8911538124084473,-0.3782978653907776,0.96256422996521
14,0.48541808128356934,0.1392529606819152,-0.3815814852714538,0.9984369874000548,0.5620853304862976,0.2241763621568679,0.4087294340133667,0.998452603816986,0.2233363389968872,0.2192496508359909,-0.4734219014644623,0.9997997283935548,0.6594902276992798,0.2201817482709884,0.2938790023326874,0.1340843141078949,0.3180970549583435,0.3321714401245117,-0.6742268800735474,0.9674692749977112,0.8168648481369019,0.2198649793863296,0.030595988035202,0.4262727499008178,0.5792968273162842,0.2631503343582153,-0.7622564435005188,0.914449155330658,0.5181812047958374,0.4546256363391876,0.2812292575836181,0.9982755780220032,0.3582637310028076,0.4809267222881317,-0.2812502682209015,0.998781681060791,0.8704426735639573,0.3713120222091675,-0.4519757330417633,0.6741296052932739,0.4607388973236084,0.6741956472396851,-0.3751483261585235,0.9487031698226928,0.6831715404987335,0.5644649267196655,-0.2008674442768097,0.7690128684043884,0.34194493293762207,0.8917227387428284,-0.3098457157611847,0.9647668600082396
15,0.5003581643104553,0.1394405663013458,-0.4862914383411407,0.9983984231948853,0.5628223717212677,0.2265560626983642,0.4284027516841888,0.9981935024261476,0.24054306745529175,0.2200977504253387,-0.5369071960449219,0.9998024702072144,0.6594902276992798,0.2201817482709884,0.2938790023326874,0.1381933838129043,0.34137582778930664,0.3341822326183319,-0.8159316778182983,0.9689283967018129,0.8168648481369019,0.2198649793863296,0.030595988035202,0.4396426677703857,0.6123896539211273,0.2665242254734039,-1.058883786201477,0.9211362600326538,0.5462130010128021,0.4557490646839142,0.316114604473114,0.9981964230537416,0.38512665033340454,0.480307936668396,-0.3162515461444855,0.998776912689209,0.9259155243635178,0.3881916999816894,-0.2911162078380584,0.6904094815254211,0.5007417500019073,0.6742636561393738,-0.433443009853363,0.9515879154205322,0.7305614352226257,0.5767093300819397,-0.058901410549879,0.7643986940383911,0.3847355246543884,0.8920132517814636,-0.3512536287307739,0.9666067361831664
16,0.4736819863319397,0.1395230740308761,-0.3219549357891083,0.9979815483093262,0.5643433332443237,0.2293091565370559,0.3742242157459259,0.9981917142868042,0.23431509733200073,0.220705047249794,-0.2621141970157623,0.9998060464859008,0.6594902276992798,0.2201817482709884,0.2938790023326874,0.1780246347188949,0.362227201461792,0.3469128906726837,-0.468066930770874,0.9696373343467712,0.8168648481369019,0.2198649793863296,0.030595988035202,0.4373255670070648,0.5649688541889191,0.2878398299217224,-0.8553884029388428,0.92359459400177,0.5134867429733276,0.4590127766132355,0.2239606976509094,0.9983259439468384,0.35591304302215576,0.4806850552558899,-0.2239535003900528,0.9988641738891602,0.8681560903787613,0.4162434041500091,-0.8540545105934143,0.7178997993469238,0.4729000926017761,0.6780710220336914,-0.3540373146533966,0.9550850987434388,0.7377282977104187,0.6148549318313599,-0.5824853777885437,0.7752896547317505,0.37972164154052734,0.8915282487869263,-0.2777820825576782,0.9692468643188475
17,0.44751638174057007,0.1388376206159591,-0.3554258644580841,0.9979916214942932,0.536280632019043,0.236040249466896,0.3575289249420166,0.9981819987297058,0.23880219459533691,0.2227863520383834,-0.3041267991065979,0.9997981786727904,0.6594902276992798,0.2201817482709884,0.2938790023326874,0.2125528305768966,0.32307112216949463,0.347224473953247,-0.5508912205696106,0.9697768092155457,0.8168648481369019,0.2198649793863296,0.030595988035202,0.4487495124340057,0.5667173266410828,0.3111310005187988,-0.73552405834198,0.9243177771568298,0.5001286864280701,0.4640453457832336,0.2390971630811691,0.998448610305786,0.3447781205177307,0.4818339049816131,-0.2390620112419128,0.9989482164382936,0.8478844612836838,0.4504885375499725,-0.5350067615509033,0.7404182553291321,0.4550049901008606,0.6787398457527161,-0.4160853922367096,0.9583628177642822,0.6446194052696228,0.6417604088783264,-0.2579735517501831,0.7844997048377991,0.3653748035430908,0.8907574415206909,-0.3148727416992187,0.9718015193939208
