frame,NOSE_x,NOSE_y,NOSE_z,NOSE_vis,L_SHOULDER_x,L_SHOULDER_y,L_SHOULDER_z,L_SHOULDER_vis,R_SHOULDER_x,R_SHOULDER_y,R_SHOULDER_z,R_SHOULDER_vis,L_ELBOW_x,L_ELBOW_y,L_ELBOW_z,L_ELBOW_vis,R_ELBOW_x,R_ELBOW_y,R_ELBOW_z,R_ELBOW_vis,L_WRIST_x,L_WRIST_y,L_WRIST_z,L_WRIST_vis,R_WRIST_x,R_WRIST_y,R_WRIST_z,R_WRIST_vis,L_HIP_x,L_HIP_y,L_HIP_z,L_HIP_vis,R_HIP_x,R_HIP_y,R_HIP_z,R_HIP_vis,L_KNEE_x,L_KNEE_y,L_KNEE_z,L_KNEE_vis,R_KNEE_x,R_KNEE_y,R_KNEE_z,R_KNEE_vis,L_ANKLE_x,L_ANKLE_y,L_ANKLE_z,L_ANKLE_vis,R_ANKLE_x,R_ANKLE_y,R_ANKLE_z,R_ANKLE_vis
0,0.5403348207473755,0.1714099794626236,0.3231928646564483,0.9689125418663024,0.3964717984199524,0.2485998272895813,0.5027121305465698,0.9954151511192322,0.4858776330947876,0.2556314766407013,-0.5317925214767456,0.9973236322402954,0.3514118194580078,0.37787726521492,-0.0501920357346534,0.0755187273025512,0.4646083116531372,0.3901158571243286,-0.6863166093826294,0.8872809410095215,0.24919193983078003,0.3341850042343139,0.1682407408952713,0.1226579174399375,0.6043704450130463,0.4902739524841308,-0.5932830572128296,0.8234047889709473,0.3331020474433899,0.5273405313491821,0.2998654544353485,0.9991559386253356,0.2992870807647705,0.5356788635253906,-0.3000707924365997,0.99935382604599,0.497281551361084,0.6688379645347595,0.0566005259752273,0.3158955872058868,0.46265721321105957,0.704535722732544,-0.3548453450202942,0.7719878554344177,0.5494863986968994,0.8378317356109619,0.0454699769616127,0.5009331107139587,0.3337610363960266,0.904621720314026,-0.3691839575767517,0.8301079869270325
1,0.5437851250171661,0.1695270240306854,0.2724206149578094,0.971997320652008,0.4024198055267334,0.2465628981590271,0.5257051587104797,0.9958064556121826,0.47409820556640625,0.2587707638740539,-0.5255486965179443,0.9975901246070862,0.3514118194580078,0.37787726521492,-0.0501920357346534,0.0774293169379234,0.4672051668167114,0.3930956125259399,-0.6921338438987732,0.8980704545974731,0.24919193983078003,0.3341850042343139,0.1682407408952713,0.1676083356142044,0.6065329015254974,0.4972111582756042,-0.6021534204483032,0.8405735492706299,0.33079224824905396,0.5212740302085876,0.3131453990936279,0.999197781085968,0.29696667194366455,0.5299251079559326,-0.3134846985340118,0.999401032924652,0.497281551361084,0.6688379645347595,0.0566005259752273,0.3354204297065735,0.4691618084907532,0.7040773034095764,-0.3445200622081756,0.7916148900985718,0.5570108890533447,0.830583393573761,0.2766080200672149,0.5190010070800781,0.33986926078796387,0.905431866645813,-0.40567347407341,0.8454779386520386
2,0.5442661643028259,0.1681724637746811,0.3807291388511657,0.974776566028595,0.3799166679382324,0.2438125610351562,0.5406749248504639,0.996146321296692,0.4769171476364136,0.2595572769641876,-0.4545115232467651,0.9978302121162416,0.3514118194580078,0.37787726521492,-0.0501920357346534,0.0713246688246727,0.46805644035339355,0.3950503170490265,-0.566037118434906,0.9072604179382324,0.24919193983078003,0.3341850042343139,0.1682407408952713,0.1647847443819046,0.6069342494010925,0.4940119385719299,-0.3860300779342651,0.8550335764884949,0.31425684690475464,0.5148009061813354,0.3101566731929779,0.99924236536026,0.29378455877304077,0.5252470374107361,-0.3104445934295654,0.9994484782218932,0.497281551361084,0.6688379645347595,0.0566005259752273,0.3523413836956024,0.46507352590560913,0.7028912305831909,-0.3186482191085815,0.8085481524467468,0.5549877882003784,0.8292099237442017,0.1931843757629394,0.5290601253509521,0.3341172933578491,0.9053351879119872,-0.3543007373809814,0.8586510419845581
3,0.5673221349716187,0.1953018903732299,-0.1130996868014335,0.9772854447364808,0.47345858812332153,0.2617530226707458,0.343874841928482,0.9964301586151124,0.46825259923934937,0.2792044878005981,-0.6455894708633423,0.9980467557907104,0.3514118194580078,0.37787726521492,-0.0501920357346534,0.0651048123836517,0.4501177668571472,0.4352835118770599,-0.7907742261886597,0.9160279631614684,0.24919193983078003,0.3341850042343139,0.1682407408952713,0.1494489461183548,0.4538165330886841,0.5820174217224121,-0.7220863699913025,0.8679239153862,0.3421933054924011,0.5232411623001099,0.3063446879386902,0.9992994666099548,0.2743927240371704,0.5395703315734863,-0.3065984547138214,0.999498724937439,0.497281551361084,0.6688379645347595,0.0566005259752273,0.3985659778118133,0.5192165672779083,0.6704210638999939,-0.4483426809310913,0.8274860382080078,0.6348603069782257,0.8093748688697815,0.2254101186990738,0.5695008635520935,0.34685027599334717,0.8990220427513123,-0.3992940485477447,0.872474193572998
4,0.575002521276474,0.1906060427427292,0.1142702847719192,0.9794984459877014,0.45740532875061035,0.2444533556699752,0.3766944706439972,0.9966864585876464,0.4833151698112488,0.2796341478824615,-0.4871668517589569,0.9982405304908752,0.3514118194580078,0.37787726521492,-0.0501920357346534,0.058972492814064,0.45545488595962524,0.4350159466266632,-0.5696486830711365,0.9188254475593568,0.24919193983078003,0.3341850042343139,0.1682407408952713,0.1349321454763412,0.4547616243362427,0.576093852519989,-0.3828457593917846,0.8619735240936279,0.33618295192718506,0.5175585150718689,0.2871597409248352,0.9993359446525574,0.2720107436180115,0.5366817712783813,-0.2875819504261017,0.9995356798171996,0.497281551361084,0.6688379645347595,0.0566005259752273,0.3956405222415924,0.5326195955276489,0.6649503707885742,-0.3960620462894439,0.8418344259262085,0.6542556583881378,0.8001117706298828,0.1697114109992981,0.5727468132972717,0.35115647315979004,0.8919512629508972,-0.3052878081798553,0.8784452080726624
5,0.6071763932704926,0.2237811088562011,-0.1365415155887603,0.9815449714660645,0.4591197967529297,0.2380515486001968,0.2233577221632003,0.9969485998153688,0.48880141973495483,0.2882936298847198,-0.5371503829956055,0.9984157681465148,0.3514118194580078,0.37787726521492,-0.0501920357346534,0.0535296462476253,0.4355775713920593,0.4482005536556244,-0.5793036222457886,0.9253511428833008,0.24919193983078003,0.3341850042343139,0.1682407408952713,0.1218696609139442,0.41793984174728394,0.5936213135719299,-0.4065679907798767,0.8706408739089966,0.3044682741165161,0.5101478099822998,0.2583803534507751,0.9993789792060852,0.2803835868835449,0.539631724357605,-0.258823961019516,0.9995747804641724,0.497281551361084,0.6688379645347595,0.0566005259752273,0.4315253496170044,0.5394595861434937,0.6682738661766052,-0.360685259103775,0.8573701977729797,0.6502556800842285,0.7920234799385071,0.3936578333377838,0.6053687334060669,0.35110610723495483,0.8890601992607117,-0.1640842854976654,0.8900482654571533
6,0.6077422201633453,0.2022792547941208,-0.0077531058341264,0.9833852648735046,0.4474576711654663,0.2269379496574401,0.2334632724523544,0.9972073435783386,0.4909154772758484,0.291735291481018,-0.5071299076080322,0.9985734820365906,0.3514118194580078,0.37787726521492,-0.0501920357346534,0.0486768148839473,0.4245493412017822,0.4433285295963287,-0.515052080154419,0.9286719560623168,0.24919193983078003,0.3341850042343139,0.1682407408952713,0.1102133765816688,0.41530245542526245,0.5914949774742126,-0.3257513642311096,0.8725529313087463,0.2954407334327698,0.498029351234436,0.2455333620309829,0.9994206428527832,0.27273380756378174,0.5295425057411194,-0.2460060566663742,0.9996101260185242,0.497281551361084,0.6688379645347595,0.0566005259752273,0.4431747198104858,0.5436728596687317,0.662534236907959,-0.3296571969985962,0.8706551790237427,0.6458466649055481,0.7902734279632568,0.4044407606124878,0.6178786158561707,0.35389673709869385,0.8877903819084167,-0.1204024478793144,0.8988519906997681
7,0.6329466700553894,0.2329256236553192,-0.0718758776783943,0.9850455522537231,0.4334537982940674,0.2371154725551605,0.1774540543556213,0.9974587559700012,0.4817754030227661,0.3036485612392425,-0.4638286232948303,0.9987151622772216,0.3514118194580078,0.37787726521492,-0.0501920357346534,0.047182098031044,0.3944718837738037,0.4597918093204498,-0.4263210296630859,0.9332162737846376,0.24919193983078003,0.3341850042343139,0.1682407408952713,0.0994768813252449,0.37745022773742676,0.5994948148727417,-0.1627230942249298,0.8608081340789795,0.2792130708694458,0.5018953084945679,0.2185330092906952,0.9994513988494872,0.24289673566818237,0.5388280749320984,-0.2190205603837967,0.9996390342712402,0.497281551361084,0.6688379645347595,0.0566005259752273,0.4594632983207702,0.5405470728874207,0.6855134963989258,-0.1783807575702667,0.8832037448883057,0.6519734561443329,0.7652291059494019,0.634177565574646,0.6356435418128967,0.34360426664352417,0.8925204277038574,0.0504459626972675,0.9082770347595216
8,0.6403874158859253,0.2328302711248397,-0.0523626245558261,0.9865381121635436,0.43979549407958984,0.23625048995018,0.207404538989067,0.9976813793182372,0.492806077003479,0.2973068356513977,-0.4845074117183685,0.9988427758216858,0.3514118194580078,0.37787726521492,-0.0501920357346534,0.042735394090414,0.39314746856689453,0.4563554227352142,-0.4697926938533783,0.9240749478340148,0.24919193983078003,0.3341850042343139,0.1682407408952713,0.0900419428944587,0.39004087448120117,0.5771057605743408,-0.1747393757104873,0.8281155228614807,0.2773534655570984,0.5046073794364929,0.232001855969429,0.9994873404502868,0.26320868730545044,0.537597119808197,-0.2325275838375091,0.9996678233146667,0.497281551361084,0.6688379645347595,0.0566005259752273,0.4457825720310211,0.5510999262332916,0.679425060749054,-0.1742734760046005,0.8940346240997314,0.6549728810787201,0.7668905258178711,0.8143379092216492,0.6410499215126038,0.3506428599357605,0.8926413655281067,-0.0437046848237514,0.9164674282073976
9,0.6483467817306519,0.2330660670995712,-0.0265231318771839,0.98788321018219,0.4379240870475769,0.235001340508461,0.2123631089925766,0.9978970289230348,0.513393759727478,0.3004746735095978,-0.4552707076072693,0.9989580512046814,0.3514118194580078,0.37787726521492,-0.0501920357346534,0.0414884090423584,0.38597679138183594,0.4569794237613678,-0.4170819520950317,0.9279263615608216,0.24919193983078003,0.3341850042343139,0.1682407408952713,0.0814574435353279,0.3867378234863281,0.5671261548995972,-0.1215295195579528,0.8175718188285828,0.27013683319091797,0.516562819480896,0.2350518107414245,0.9995216131210328,0.3007597327232361,0.5482349991798401,-0.2356018275022506,0.9996947646141052,0.497281551361084,0.6688379645347595,0.0566005259752273,0.4563672244548797,0.5726664066314697,0.6932082772254944,-0.0858513936400413,0.9042000770568848,0.6555502116680145,0.7760428190231323,0.6398845314979553,0.6590157151222229,0.37851399183273315,0.8922425508499146,0.077454961836338,0.9240931272506714
